iter	Accuracy	Logloss
758	0.8977566868	0.2695822124
759	0.8977566868	0.2694871357
760	0.8977566868	0.2694191715
761	0.8980442911	0.2693482588
762	0.8977566868	0.2691987395
763	0.8977566868	0.2691363412
764	0.8981880932	0.268887768
765	0.8981880932	0.2688608768
766	0.8980442911	0.2687181429
767	0.8984756974	0.2685940514
768	0.8986194996	0.2684751122
769	0.8983318953	0.268274205
770	0.8986194996	0.2682420329
771	0.8984756974	0.2682238314
772	0.8987633017	0.2680581392
773	0.8987633017	0.2679295971
774	0.899050906	0.2677917147
775	0.8987633017	0.2676111311
776	0.8987633017	0.2675905741
777	0.8984756974	0.2675145811
778	0.8987633017	0.2674330262
779	0.8986194996	0.2674116448
780	0.8987633017	0.2672304122
781	0.8987633017	0.2672007928
782	0.8991947081	0.2670611429
783	0.8987633017	0.2669584954
784	0.8993385102	0.2669246305
785	0.8994823123	0.2668260049
786	0.8997699166	0.2667031806
787	0.9000575209	0.2665337073
788	0.8999137187	0.2663859185
789	0.8999137187	0.2662149954
790	0.900201323	0.2661795875
791	0.9003451251	0.2660411876
792	0.900201323	0.2660260622
793	0.9000575209	0.2659273788
794	0.9003451251	0.2656702101
795	0.9004889272	0.2655799611
796	0.9003451251	0.2654236964
797	0.900201323	0.2653468276
798	0.9004889272	0.265270454
799	0.9006327294	0.2650717766
