iter	MAE
1682	303.1754132
1683	303.1482782
1684	303.133554
1685	303.1304193
1686	303.1052976
1687	303.0996582
1688	303.0893138
1689	303.0782781
1690	303.0702558
1691	303.0584479
1692	303.0312277
1693	302.9908695
1694	302.971065
1695	302.9407041
1696	302.9343237
1697	302.91489
1698	302.9079704
1699	302.8883422
1700	302.8775978
1701	302.8436253
1702	302.8322181
1703	302.8307917
1704	302.8216686
1705	302.8051128
1706	302.7862577
1707	302.7857214
1708	302.7312438
1709	302.7248122
1710	302.7238724
1711	302.7192609
1712	302.7172816
1713	302.7168056
1714	302.7104079
1715	302.698373
1716	302.6939436
1717	302.6730972
1718	302.6623702
1719	302.6587083
1720	302.6539195
1721	302.6501187
1722	302.6399795
1723	302.6250987
1724	302.6119839
1725	302.6058351
1726	302.5913103
1727	302.5800406
1728	302.5737285
1729	302.5454266
1730	302.5433102
1731	302.542814
1732	302.5173423
1733	302.5004207
1734	302.4858754
1735	302.4652681
1736	302.4586238
1737	302.4539719
1738	302.4293906
1739	302.4281645
1740	302.4212331
1741	302.3713832
1742	302.3328147
1743	302.324378
1744	302.3012235
1745	302.2662367
1746	302.2479277
1747	302.2428018
1748	302.2413391
1749	302.2232387
1750	302.2177683
1751	302.2101568
1752	302.207217
1753	302.2026472
1754	302.1911179
1755	302.1780955
1756	302.1769249
1757	302.1725501
1758	302.1689686
1759	302.1638276
1760	302.1459539
1761	302.1298885
1762	302.1062369
1763	302.1052278
1764	302.078362
1765	302.0683811
1766	302.0501599
1767	302.0401056
1768	302.0327371
1769	302.0096671
1770	301.9984054
1771	301.9572143
1772	301.9525819
1773	301.9201354
1774	301.895136
1775	301.8921706
1776	301.8848276
1777	301.8725295
1778	301.8574874
1779	301.8400754
1780	301.8386533
1781	301.8200565
1782	301.8129162
1783	301.8041817
1784	301.7858388
1785	301.7809103
1786	301.7756002
1787	301.7709539
1788	301.7631781
1789	301.7499893
1790	301.7399267
1791	301.7286923
1792	301.7173742
1793	301.6936324
1794	301.6837066
1795	301.6792168
1796	301.6693954
1797	301.6637612
1798	301.661916
1799	301.6573939
1800	301.6547241
1801	301.6426635
1802	301.6417241
1803	301.6368736
1804	301.6272368
1805	301.6261766
1806	301.6160156
1807	301.5920713
1808	301.5873436
1809	301.5795856
1810	301.5635835
1811	301.5577992
1812	301.5303156
1813	301.5269286
1814	301.5098923
1815	301.4985234
1816	301.492396
1817	301.4885309
1818	301.481213
1819	301.4734335
1820	301.4674895
1821	301.4619114
1822	301.4614258
1823	301.4516246
1824	301.4346001
1825	301.4279181
1826	301.4272913
1827	301.4218345
1828	301.4127022
1829	301.407723
1830	301.4020623
1831	301.3996864
1832	301.3982412
1833	301.3919436
1834	301.373206
1835	301.3686343
1836	301.3670103
1837	301.342452
1838	301.3357301
1839	301.3208922
1840	301.2930207
1841	301.2826784
1842	301.281671
1843	301.2774547
1844	301.2531463
1845	301.2478749
1846	301.2404097
1847	301.2355004
1848	301.2304914
1849	301.2239088
1850	301.2207308
1851	301.2104189
1852	301.1967118
1853	301.1930835
1854	301.1649569
1855	301.1513278
1856	301.1395462
1857	301.1038519
1858	301.0927152
1859	301.0757404
1860	301.0305935
1861	301.0255164
1862	301.0193729
1863	301.0175192
1864	301.007932
1865	300.9812469
1866	300.9711288
1867	300.9680907
1868	300.9493235
1869	300.9392771
1870	300.9310594
1871	300.9293079
1872	300.9260018
1873	300.9169038
1874	300.9130922
1875	300.905444
1876	300.8983337
1877	300.8855587
1878	300.884117
1879	300.8756549
1880	300.8691234
1881	300.8637579
1882	300.8489937
1883	300.809309
1884	300.808936
1885	300.7890558
1886	300.7626944
1887	300.7604248
1888	300.7551187
1889	300.7531103
1890	300.7449556
1891	300.6911461
1892	300.6901327
1893	300.6878252
1894	300.6665955
1895	300.6528985
1896	300.6317976
1897	300.6130074
1898	300.6041867
1899	300.6004022
1900	300.5938065
1901	300.5846326
1902	300.5839384
1903	300.5490934
1904	300.5368828
1905	300.5304008
1906	300.526289
1907	300.5130375
1908	300.5075143
1909	300.5043165
1910	300.4946118
1911	300.4920968
1912	300.470446
1913	300.460983
1914	300.4547495
1915	300.4369756
1916	300.4288768
1917	300.4107965
1918	300.4096107
1919	300.4011534
1920	300.3824508
1921	300.365318
1922	300.3606405
1923	300.3408767
1924	300.3341496
1925	300.3258139
1926	300.3161229
1927	300.3056654
1928	300.289478
1929	300.2879734
1930	300.276547
1931	300.2614352
1932	300.2586561
1933	300.2480083
1934	300.2446209
1935	300.2425973
1936	300.2397861
1937	300.228741
1938	300.2272419
1939	300.2115483
1940	300.2089302
1941	300.1952293
1942	300.1905417
1943	300.171624
1944	300.1655951
1945	300.145024
1946	300.1404795
1947	300.1248244
1948	300.1133096
1949	300.0991505
1950	300.0795289
1951	300.0772407
1952	300.0750754
1953	300.0707092
1954	300.0685445
1955	300.066283
1956	300.03537
1957	300.0287598
1958	300.0242412
1959	300.0151763
1960	300.0116168
1961	300.0046454
1962	299.9999793
1963	299.9898745
1964	299.9691207
1965	299.9620251
1966	299.9492777
1967	299.9202129
1968	299.9126457
1969	299.8965852
1970	299.8812281
1971	299.8808708
1972	299.8539788
1973	299.8454353
1974	299.8359415
1975	299.8239562
1976	299.8199539
1977	299.8113134
1978	299.804576
1979	299.7980653
1980	299.7919822
1981	299.7865862
1982	299.7741698
1983	299.7599182
1984	299.7428227
1985	299.7411727
1986	299.7409363
1987	299.7371197
1988	299.7275021
1989	299.7194132
1990	299.7123286
1991	299.7043314
1992	299.7000983
1993	299.694086
1994	299.6895365
1995	299.6748793
1996	299.6740732
1997	299.6496703
1998	299.6276588
1999	299.6125865
